date,store,type,actual_revenue,forecast_revenue,lower_ci,upper_ci,model
2012-10-12,43,backtest,619369.72,649489.1772308298,605379.6436158669,693584.7522989182,Prophet
2012-10-19,43,backtest,623919.23,643119.9713675756,600842.504059565,687298.743287017,Prophet
2012-10-26,43,backtest,587603.55,634793.6249094685,592592.6031945186,676531.8761315136,Prophet
2012-11-04,43,future,,608381.6797039459,564792.8253581397,651442.1733352619,Prophet
2012-11-11,43,future,,622197.574211864,579029.649840831,667155.0986974059,Prophet
2012-11-18,43,future,,602875.4051497208,559491.4730712712,644622.7636699078,Prophet
2012-11-25,43,future,,606458.9224303402,562730.8234258357,651566.2496753031,Prophet
2012-12-02,43,future,,608370.9237365787,568128.058957472,649564.0534857397,Prophet
2012-12-09,43,future,,607777.5593580473,567181.6961068473,647958.8311485015,Prophet
2012-12-16,43,future,,607485.8139735003,564174.4356114669,653924.7820822344,Prophet
2012-12-23,43,future,,609680.1327632087,566686.8054026391,656883.8790818088,Prophet
2012-12-30,43,future,,612731.1795612974,570277.4773878516,658354.914127561,Prophet
2013-01-06,43,future,,612956.1497400266,569988.6254896668,655567.1143927054,Prophet
2013-01-13,43,future,,609235.4277739534,571644.9060476226,651608.6560828984,Prophet
2013-01-20,43,future,,604879.4586985343,557807.5648138647,649372.5541537822,Prophet
2012-02-10,44,backtest,325377.97,320879.49259564315,306941.6506605844,335652.15610399016,Prophet
2012-02-17,44,backtest,320691.21,319961.18892929656,306025.5299118213,332250.5292929236,Prophet
2012-02-24,44,backtest,315641.8,317994.02006964496,304188.6391556642,330758.35360200464,Prophet
2012-03-02,44,backtest,316687.22,318693.8605917781,304112.74122986256,333233.85096655326,Prophet
2012-03-09,44,backtest,303438.24,316440.173622832,302293.71743244166,329900.5315681832,Prophet
2012-03-16,44,backtest,331965.95,309530.47502963827,296294.72676448466,324529.78772969864,Prophet
2012-03-23,44,backtest,296947.06,309422.57784423535,295203.2229564548,323718.30950730894,Prophet
2012-03-30,44,backtest,310027.29,304249.92898054,289434.25073513953,318229.44168854394,Prophet
2012-04-06,44,backtest,320021.1,308666.7782087112,294613.88415370125,323331.3011482901,Prophet
2012-04-13,44,backtest,311390.22,306122.847834358,292206.3985231835,319725.678571687,Prophet
2012-04-20,44,backtest,323233.8,308321.24800327467,293735.9556211952,322188.94507990073,Prophet
2012-04-27,44,backtest,330338.36,305976.39457353024,291046.88032464846,320431.9678996699,Prophet
2012-05-04,44,backtest,326053.28,316256.91561242,302305.6219619201,331406.9613890735,Prophet
2012-05-11,44,backtest,341381.08,320287.0657942207,307461.07956223463,335387.88715088455,Prophet
2012-05-18,44,backtest,334042.43,319488.818769982,305165.35687853204,333462.45045364375,Prophet
2012-05-25,44,backtest,343268.29,323144.59341699776,308756.4408109041,338538.3770367346,Prophet
2012-06-01,44,backtest,323410.94,326715.7616625804,312263.67363712814,340132.92367072974,Prophet
2012-06-08,44,backtest,340238.38,326803.3779487343,313089.9839486561,341926.32691661303,Prophet
2012-06-15,44,backtest,338400.82,329981.9969240095,315904.30196336925,344386.00025942933,Prophet
2012-06-22,44,backtest,336241.0,326134.03232375614,311874.4768709935,339490.8647769209,Prophet
2012-06-29,44,backtest,338386.08,319670.40101505496,304884.49904259905,334248.78426040313,Prophet
2012-07-06,44,backtest,358461.58,325802.1305807831,311849.393973997,340094.1738471305,Prophet
2012-07-13,44,backtest,336479.49,322111.4387944538,307632.7457256493,336551.3546688287,Prophet
2012-07-20,44,backtest,337819.16,324147.96744691604,309511.6894310402,339801.8679744411,Prophet
2012-07-27,44,backtest,319855.26,319910.1032002885,304667.4714333577,334523.78421980335,Prophet
2012-08-03,44,backtest,342385.38,318420.4355539704,304840.0656864196,333993.29537682707,Prophet
2012-08-10,44,backtest,333594.81,320976.27399696136,307160.0150845763,335335.6091219131,Prophet
2012-08-17,44,backtest,327389.51,326917.1474984398,312998.053823009,340077.407705593,Prophet
2012-08-24,44,backtest,337985.74,331687.8722509348,318093.616654048,346454.7702871264,Prophet
2012-08-31,44,backtest,339490.69,329897.3032255585,314612.5812696232,344256.3157933342,Prophet
2012-09-07,44,backtest,338737.33,325440.00225517445,310143.06385636854,338795.3280897048,Prophet
2012-09-14,44,backtest,347726.67,324099.3415967852,309763.7755914588,337672.59510602045,Prophet
2012-09-21,44,backtest,336017.6,321987.6146772319,307764.46546972217,335950.82202275685,Prophet
2012-09-28,44,backtest,355307.94,322278.4926409703,308668.5291438947,336650.45924671454,Prophet
2012-10-05,44,backtest,337390.44,324699.2626504948,311444.09625111445,338026.87367043213,Prophet
2012-10-12,44,backtest,337796.13,317532.33337754663,303481.2142518428,331882.31562850805,Prophet
2012-10-19,44,backtest,323766.77,309856.9230033031,296252.8567776011,324547.7196599723,Prophet
2012-10-26,44,backtest,361067.07,311369.1939226779,297279.4398951353,325136.3588298021,Prophet
2012-11-04,44,future,,298992.6514926953,284470.1820043864,313078.2124178014,Prophet
2012-11-11,44,future,,294858.9387098259,280464.2317566062,310123.6674890347,Prophet
2012-11-18,44,future,,299571.17128891946,285175.75127998093,313689.603515189,Prophet
2012-11-25,44,future,,289472.9345309978,275923.4588501808,303955.17585589807,Prophet
2012-12-02,44,future,,283464.2135845777,269411.5109967283,297911.09396276175,Prophet
2012-12-09,44,future,,287138.30005220347,273108.60760406835,301404.6216533688,Prophet
2012-12-16,44,future,,295828.3178371976,281520.50950213155,309350.3489692995,Prophet
2012-12-23,44,future,,299506.7952078408,286572.35656949354,312844.5499457801,Prophet
2012-12-30,44,future,,293229.66841713985,279257.4025515157,307497.1953727711,Prophet
2013-01-06,44,future,,281999.1944256435,267881.48059885576,295698.729895216,Prophet
2013-01-13,44,future,,275362.2277320174,261635.7939760526,290235.95324835635,Prophet
2013-01-20,44,future,,278034.7672046396,263735.96608318004,292020.03666596947,Prophet
2012-02-10,45,backtest,803657.12,832885.9515405286,751186.101021878,915119.52659922,Prophet
2012-02-17,45,backtest,858853.75,760580.4147900746,673355.0485474521,845917.4193372164,Prophet
2012-02-24,45,backtest,753060.78,760908.2421885737,678054.595884648,847281.7140987625,Prophet
2012-03-02,45,backtest,782796.01,755695.798336585,674558.9597327788,843283.9067435401,Prophet
2012-03-09,45,backtest,776968.87,762618.176688029,683415.8235952258,845936.7022736568,Prophet
2012-03-16,45,backtest,788340.23,764389.8160157397,676411.0733617094,849505.7370345371,Prophet
2012-03-23,45,backtest,791835.37,780239.3957396775,697491.5881629373,872457.6071764979,Prophet
2012-03-30,45,backtest,777254.06,766757.0985303189,687134.2885375031,852388.7869940089,Prophet
2012-04-06,45,backtest,899479.43,791744.8929261384,705867.614672631,880727.5979466172,Prophet
2012-04-13,45,backtest,781970.6,803996.9684937485,715624.6017517528,883859.8227734201,Prophet
2012-04-20,45,backtest,776661.74,814254.6631214722,732348.7628586063,900445.7064791884,Prophet
2012-04-27,45,backtest,711571.88,761982.5964576475,676365.2361356253,848574.7756477073,Prophet
2012-05-04,45,backtest,782300.68,751147.7151984096,668455.94936152,837582.4599305451,Prophet
2012-05-11,45,backtest,770487.37,768064.0856088778,680799.640484635,856208.4674227106,Prophet
2012-05-18,45,backtest,800842.28,788585.5786618819,709413.0524233144,873057.4386993425,Prophet
2012-05-25,45,backtest,817741.17,792213.4115061887,706648.4526123883,874890.0665903105,Prophet
2012-06-01,45,backtest,837144.63,807916.3613243303,724632.5135395963,889065.5351242453,Prophet
2012-06-08,45,backtest,795133.0,783037.3311540547,698904.8599449334,866111.3549928854,Prophet
2012-06-15,45,backtest,821498.18,802679.2481564842,719639.4118481771,880803.7367171954,Prophet
2012-06-22,45,backtest,822569.16,797632.1326845937,709077.8723398608,884280.9177259117,Prophet
2012-06-29,45,backtest,773367.71,772753.9974122572,685805.1007806414,860956.164911736,Prophet
2012-07-06,45,backtest,843361.1,766472.1756608085,678704.7933074085,853601.2127601212,Prophet
2012-07-13,45,backtest,749817.08,740177.2935737093,657413.8494705436,825665.5378986548,Prophet
2012-07-20,45,backtest,737613.65,729420.9432857997,641772.0502201854,812013.2836140827,Prophet
2012-07-27,45,backtest,711671.58,720713.5322061455,635139.8279092446,804827.9224008103,Prophet
2012-08-03,45,backtest,725729.51,711258.2938034668,627526.9321434557,796622.5790858294,Prophet
2012-08-10,45,backtest,733037.32,721228.2878751621,637978.8681863886,803939.2274511973,Prophet
2012-08-17,45,backtest,722496.93,737692.9983646837,654543.4923002927,824023.9407678837,Prophet
2012-08-24,45,backtest,718232.26,756271.6099645166,673188.9520535839,841833.8341994407,Prophet
2012-08-31,45,backtest,734297.87,767895.4851394165,685072.9093138665,850463.4267076105,Prophet
2012-09-07,45,backtest,766512.66,804316.4515466717,720436.5817643703,887880.7651298069,Prophet
2012-09-14,45,backtest,702238.27,698381.1668608593,615665.4531744192,781280.129304173,Prophet
2012-09-21,45,backtest,723086.2,694419.2593801952,607212.604683375,780280.3446648826,Prophet
2012-09-28,45,backtest,713173.95,723399.2295487053,644976.7602595463,813161.3659925744,Prophet
2012-10-05,45,backtest,733455.07,758862.5541877747,676951.4847146164,845624.0432792488,Prophet
2012-10-12,45,backtest,734464.36,748093.4407501664,665635.5120001049,834862.2932749478,Prophet
2012-10-19,45,backtest,718125.53,749812.2506504386,667830.383846833,834312.7129452032,Prophet
2012-10-26,45,backtest,760281.43,764832.48708734,684724.9070773666,851539.7781957332,Prophet
2012-11-04,45,future,,852914.1504872048,768619.8775472853,935171.57163973,Prophet
2012-11-11,45,future,,873495.174676335,787124.7277879871,957289.2687573056,Prophet
2012-11-18,45,future,,926067.2924770992,838143.8914117296,1012526.216278347,Prophet
2012-11-25,45,future,,959078.4005001828,868620.5808445492,1041424.2395282245,Prophet
2012-12-02,45,future,,1036535.36153448,962246.7098771574,1123363.6939345906,Prophet
2012-12-09,45,future,,1153601.008137503,1066697.5804327528,1240063.7076733657,Prophet
2012-12-16,45,future,,1239599.9907110294,1155571.048948157,1319222.090503025,Prophet
2012-12-23,45,future,,1212125.6961825327,1127205.4538147512,1294033.018864733,Prophet
2012-12-30,45,future,,1059368.569334705,970954.9767861598,1142543.600231541,Prophet
2013-01-06,45,future,,863363.576803688,781999.4369718368,948781.1665766971,Prophet
2013-01-13,45,future,,734525.7338909754,648476.2583498319,818801.2483757448,Prophet
2013-01-20,45,future,,720929.4788808523,632461.8274040769,811700.413898771,Prophet
2012-02-10,4,backtest,2374660.64,2429828.636325599,2240667.354950937,2612895.018778743,Prophet
2012-02-17,4,backtest,2427640.17,2260875.250535537,2069224.7772806475,2442390.0599446623,Prophet
2012-02-24,4,backtest,2226662.17,2240720.4555960465,2071642.4950059927,2446789.743627772,Prophet
2012-03-02,4,backtest,2206319.9,2244022.9014136875,2060930.828558852,2435622.818095618,Prophet
2012-03-09,4,backtest,2202450.81,2225918.295029568,2027603.1956929355,2413836.745674745,Prophet
2012-03-16,4,backtest,2214967.44,2207028.539790765,2003509.4445128809,2400358.9501749547,Prophet
2012-03-23,4,backtest,2091592.54,2148978.2344718054,1964182.9270896176,2337438.8907537586,Prophet
2012-03-30,4,backtest,2089381.77,2185853.772694877,1989407.924752608,2388447.985796907,Prophet
2012-04-06,4,backtest,2470206.13,2171956.9422060763,1979000.7491375096,2354540.5407758765,Prophet
2012-04-13,4,backtest,2105301.39,2192722.3478465467,2017066.3955468887,2374752.6272520586,Prophet
2012-04-20,4,backtest,2144336.89,2192243.2305662893,1986615.640744408,2375623.0012448933,Prophet
2012-04-27,4,backtest,2064065.66,2221748.37690299,2040969.9850589607,2403645.980221202,Prophet
2012-05-04,4,backtest,2196968.33,2238931.73834728,2052017.5868592933,2436320.6415644544,Prophet
2012-05-11,4,backtest,2127661.17,2187578.033830772,2010499.2148639085,2376510.631583697,Prophet
2012-05-18,4,backtest,2207214.81,2190084.147662008,1988533.004352552,2384976.064047736,Prophet
2012-05-25,4,backtest,2154137.67,2211375.856106507,2025784.4490429903,2419052.4721014136,Prophet
2012-06-01,4,backtest,2179360.94,2181256.820721551,1993348.809722564,2378111.275566052,Prophet
2012-06-08,4,backtest,2245257.18,2170828.8127137646,1976911.4656746103,2365020.456003953,Prophet
2012-06-15,4,backtest,2234190.93,2191171.2149771694,2005621.39088045,2367558.5756535856,Prophet
2012-06-22,4,backtest,2197299.65,2197319.1796227093,2011833.7953751788,2391657.753092534,Prophet
2012-06-29,4,backtest,2128362.92,2189007.6259161127,2003410.1570540897,2383356.524710929,Prophet
2012-07-06,4,backtest,2224499.28,2137368.4496122254,1940385.4485561864,2331861.491869772,Prophet
2012-07-13,4,backtest,2100252.61,2092857.184232848,1903757.5896764663,2289035.570249845,Prophet
2012-07-20,4,backtest,2175563.69,2113060.243943108,1920745.75514238,2302254.0201373147,Prophet
2012-07-27,4,backtest,2048613.65,2154203.033084274,1950838.3705448736,2345705.349945789,Prophet
2012-08-03,4,backtest,2174514.13,2207035.6673464905,2028054.9096838832,2405270.173243736,Prophet
2012-08-10,4,backtest,2193367.69,2229882.370845341,2027380.037575316,2426770.4192475,Prophet
2012-08-17,4,backtest,2283540.3,2233703.830627424,2038307.965560268,2410605.9402662325,Prophet
2012-08-24,4,backtest,2125241.68,2196288.836340023,2007838.1483906463,2387359.8761032387,Prophet
2012-08-31,4,backtest,2081181.35,2161882.6947940425,1975502.1087852272,2350724.3521067835,Prophet
2012-09-07,4,backtest,2125104.72,2285653.9294612934,2084194.9837511664,2478920.972893279,Prophet
2012-09-14,4,backtest,2117854.6,2050683.7674604123,1864970.0502516043,2239210.2855476644,Prophet
2012-09-21,4,backtest,2119438.53,2085695.4064421488,1893770.8974306977,2263208.6011628467,Prophet
2012-09-28,4,backtest,2027620.23,2164944.8821814503,2001321.531588534,2356416.162298433,Prophet
2012-10-05,4,backtest,2209835.43,2171352.205806908,1975262.20721134,2367302.940196203,Prophet
2012-10-12,4,backtest,2133026.07,2143481.0690687685,1949675.4221681177,2335347.5308661526,Prophet
2012-10-19,4,backtest,2097266.85,2176911.6248544944,1979917.192364395,2372197.612786808,Prophet
2012-10-26,4,backtest,2149594.46,2231869.985705746,2039948.744128072,2416240.516626456,Prophet
2012-11-04,4,future,,2438894.906732241,2253828.5665104203,2622470.1719064545,Prophet
2012-11-11,4,future,,2418122.2815119075,2238885.983510338,2610834.076819198,Prophet
2012-11-18,4,future,,2581930.057341936,2384923.412913036,2775803.58168532,Prophet
2012-11-25,4,future,,2614033.5169717586,2429922.0590044544,2835908.539624428,Prophet
2012-12-02,4,future,,2726228.7238782127,2526121.6694309707,2925360.6880721767,Prophet
2012-12-09,4,future,,2923007.675088275,2736010.959959537,3113020.7195981834,Prophet
2012-12-16,4,future,,3075295.3204391706,2892799.6885390617,3250839.0874982234,Prophet
2012-12-23,4,future,,3021229.9261652604,2830189.9275122737,3216870.4673021776,Prophet
2012-12-30,4,future,,2729196.377318999,2545989.1679194723,2916955.0305890776,Prophet
2013-01-06,4,future,,2353815.5197509625,2156108.8145698262,2539492.2219558344,Prophet
2013-01-13,4,future,,2116848.357041508,1930875.7295602788,2315298.687465356,Prophet
2013-01-20,4,future,,2124824.712343665,1941232.041500643,2308882.368839671,Prophet
2012-02-10,5,backtest,349239.88,384496.8734290808,358964.6327140399,411388.0871084266,Prophet
2012-02-17,5,backtest,356427.98,328955.1614291555,302759.04676708905,354990.9718300548,Prophet
2012-02-24,5,backtest,312220.47,333107.43709915184,306718.0116472601,358694.93257639144,Prophet
2012-03-02,5,backtest,359206.21,328711.65015199594,303680.6005755704,354610.7263125496,Prophet
2012-03-09,5,backtest,347295.6,319830.86242434656,292601.2769368309,345334.2842623924,Prophet
2012-03-16,5,backtest,339392.54,328133.1218749361,302218.7531845622,356019.1806689224,Prophet
2012-03-23,5,backtest,321299.99,328207.7538740478,300993.11030004884,354658.7770185942,Prophet
2012-03-30,5,backtest,331318.73,332815.8680655995,307221.1745315659,359989.5192423173,Prophet
2012-04-06,5,backtest,402985.7,341945.445954543,316807.79216062545,368884.6467306205,Prophet
2012-04-13,5,backtest,351832.03,342707.7300049,315825.31277984986,369978.7936205126,Prophet
2012-04-20,5,backtest,330063.06,335012.211749755,309647.75056042813,363201.75615033705,Prophet
2012-04-27,5,backtest,324839.74,332636.48065595934,306274.2067318814,360357.8091710648,Prophet
2012-05-04,5,backtest,360932.69,340806.7605313474,313961.7919302433,367044.5613508913,Prophet
2012-05-11,5,backtest,333870.52,331374.4171485635,305899.52220071654,357221.7614683164,Prophet
2012-05-18,5,backtest,336189.66,325099.78823010775,298977.5888120091,350818.98296034907,Prophet
